amount,merchant_type,location,time_of_day,fraud
60.55,travel,CA,morning,0
398.3,grocery,FL,evening,0
92.92,electronics,TX,night,0
40.74,travel,TX,morning,0
15.38,travel,TX,afternoon,0
145.9,grocery,FL,night,1
124.23,travel,CA,afternoon,0
56.2,fashion,FL,afternoon,0
361.77,electronics,TX,night,0
2.69,fashion,TX,morning,0
43.44,grocery,TX,night,0
304.7,travel,FL,morning,0
46.44,electronics,NY,evening,0
34.88,grocery,TX,evening,0
91.69,fashion,CA,evening,0
208.34,travel,TX,afternoon,0
13.06,travel,FL,evening,0
343.81,grocery,CA,afternoon,0
190.21,fashion,FL,morning,0
24.0,travel,NY,night,0
149.38,fashion,NY,night,0
58.33,electronics,FL,afternoon,0
61.76,travel,TX,afternoon,0
183.5,electronics,CA,afternoon,0
394.92,travel,TX,morning,0
16.25,grocery,FL,morning,0
65.5,travel,FL,evening,0
78.69,travel,TX,evening,0
56.65,fashion,CA,night,0
54.15,fashion,CA,evening,0
6.44,electronics,CA,morning,0
138.83,electronics,CA,morning,0
68.77,electronics,CA,morning,0
26.0,travel,NY,morning,0
203.16,travel,NY,night,0
194.68,electronics,FL,night,1
79.96,grocery,NY,morning,0
42.54,grocery,CA,afternoon,0
121.96,travel,CA,evening,0
40.79,grocery,CA,night,0
32.3,grocery,FL,afternoon,0
157.35,electronics,FL,evening,0
4.94,grocery,TX,afternoon,0
11.95,grocery,NY,morning,0
0.82,travel,NY,evening,0
19.92,travel,TX,afternoon,0
8.58,travel,TX,night,0
656.79,grocery,NY,night,0
40.9,electronics,CA,night,0
19.4,fashion,NY,evening,0
33.09,travel,CA,morning,0
330.1,travel,FL,morning,0
88.12,travel,NY,evening,0
54.46,electronics,NY,evening,0
248.0,fashion,FL,morning,0
60.3,fashion,FL,night,1
48.96,travel,FL,morning,0
27.87,grocery,FL,morning,0
56.94,travel,FL,afternoon,0
45.7,travel,TX,night,0
135.73,grocery,TX,evening,0
41.03,grocery,FL,morning,0
103.3,travel,FL,night,1
8.18,electronics,FL,evening,0
25.48,electronics,FL,afternoon,0
62.79,grocery,CA,afternoon,0
331.66,travel,CA,night,0
56.83,electronics,FL,morning,0
130.9,travel,FL,evening,0
35.34,travel,NY,night,0
16.3,travel,FL,afternoon,0
7.24,electronics,FL,evening,0
43.73,fashion,TX,evening,0
20.59,travel,CA,morning,0
22.94,electronics,FL,afternoon,0
171.63,fashion,CA,afternoon,0
1.92,grocery,CA,afternoon,0
97.92,electronics,NY,evening,0
57.26,fashion,CA,afternoon,0
84.76,electronics,CA,night,0
99.29,fashion,FL,afternoon,0
45.11,fashion,TX,evening,0
41.97,electronics,FL,afternoon,0
158.64,grocery,FL,afternoon,0
246.01,travel,TX,evening,0
25.67,fashion,TX,afternoon,0
12.33,travel,NY,morning,0
273.69,grocery,TX,evening,0
51.67,travel,FL,afternoon,0
96.17,travel,TX,morning,0
53.47,electronics,TX,night,0
16.13,electronics,TX,evening,0
106.8,grocery,CA,afternoon,0
89.37,electronics,NY,evening,0
27.23,fashion,CA,morning,0
72.15,grocery,CA,evening,0
191.31,electronics,NY,night,0
107.12,electronics,CA,afternoon,0
12.23,grocery,TX,night,0
95.29,fashion,NY,morning,0
145.58,grocery,CA,evening,0
188.83,electronics,FL,afternoon,0
119.02,electronics,CA,afternoon,0
19.88,grocery,FL,morning,0
148.62,fashion,TX,morning,0
135.74,fashion,FL,evening,0
2.97,travel,CA,afternoon,0
63.67,fashion,CA,morning,0
48.59,grocery,CA,afternoon,0
132.83,fashion,NY,evening,0
29.22,fashion,NY,night,0
107.25,travel,CA,morning,0
293.31,fashion,CA,evening,0
191.82,travel,TX,night,0
305.29,travel,NY,evening,0
460.8,fashion,NY,morning,0
1.29,electronics,NY,evening,0
116.98,grocery,FL,afternoon,0
63.89,grocery,CA,morning,0
235.81,fashion,TX,afternoon,0
34.81,grocery,TX,evening,0
475.78,grocery,CA,morning,0
114.14,travel,CA,afternoon,0
189.32,electronics,TX,afternoon,0
10.74,grocery,FL,afternoon,0
24.32,electronics,TX,night,0
170.46,grocery,FL,afternoon,0
2.67,electronics,FL,afternoon,0
203.71,electronics,NY,evening,0
1.69,grocery,CA,evening,0
128.44,travel,NY,evening,0
54.51,electronics,FL,evening,0
113.45,electronics,TX,night,0
142.9,grocery,NY,evening,0
50.31,electronics,TX,evening,0
13.71,electronics,FL,evening,0
8.66,travel,TX,afternoon,0
106.68,electronics,NY,night,0
88.24,travel,FL,evening,0
162.67,electronics,CA,afternoon,0
85.54,electronics,NY,morning,0
65.87,travel,NY,night,0
60.92,travel,CA,evening,0
3.22,fashion,FL,afternoon,0
49.06,electronics,CA,morning,0
447.67,travel,NY,morning,0
248.15,electronics,FL,afternoon,0
47.95,electronics,TX,afternoon,0
106.35,electronics,NY,night,0
225.51,grocery,TX,afternoon,0
69.85,fashion,CA,evening,0
2.17,grocery,FL,morning,0
9.29,fashion,CA,evening,0
85.7,electronics,TX,evening,0
418.57,electronics,NY,evening,0
141.79,travel,FL,morning,0
8.83,fashion,CA,morning,0
25.19,fashion,TX,morning,0
177.05,grocery,TX,afternoon,0
220.99,fashion,NY,evening,0
115.38,electronics,TX,night,0
124.08,travel,FL,afternoon,0
3.45,grocery,TX,afternoon,0
211.6,travel,NY,night,0
186.3,fashion,CA,evening,0
35.98,fashion,FL,night,1
148.0,grocery,CA,morning,0
29.03,fashion,CA,evening,0
4.94,travel,TX,afternoon,0
26.95,electronics,TX,morning,0
23.61,grocery,NY,morning,0
49.45,fashion,TX,afternoon,0
65.05,travel,TX,night,0
85.24,electronics,CA,morning,0
77.72,fashion,FL,morning,0
37.88,grocery,TX,evening,0
3.55,fashion,FL,evening,0
111.5,fashion,TX,afternoon,0
60.45,fashion,TX,afternoon,0
42.57,electronics,NY,afternoon,0
242.04,electronics,TX,night,0
164.8,fashion,NY,morning,0
234.03,fashion,CA,afternoon,0
81.98,grocery,FL,evening,0
16.84,fashion,TX,morning,0
142.97,travel,NY,afternoon,0
27.69,travel,CA,morning,0
69.84,grocery,TX,morning,0
8.07,electronics,NY,morning,0
209.37,fashion,NY,afternoon,0
16.15,grocery,CA,morning,0
280.09,electronics,TX,morning,0
239.62,grocery,TX,morning,0
74.97,electronics,FL,evening,0
163.68,fashion,TX,afternoon,0
115.93,grocery,NY,night,0
194.99,fashion,FL,evening,0
67.83,grocery,FL,morning,0
184.91,electronics,TX,morning,0
74.49,grocery,FL,night,1
339.56,travel,NY,night,0
79.95,travel,NY,evening,0
74.53,grocery,CA,morning,0
184.49,travel,NY,night,0
206.83,fashion,CA,evening,0
97.02,travel,FL,night,1
23.78,travel,CA,morning,0
75.68,fashion,TX,morning,0
413.31,fashion,CA,morning,0
167.8,electronics,TX,morning,0
200.02,fashion,FL,afternoon,0
4.01,grocery,CA,afternoon,0
75.7,travel,NY,afternoon,0
124.83,electronics,TX,evening,0
212.66,fashion,FL,evening,0
6.06,travel,NY,night,0
229.62,grocery,TX,night,0
95.4,grocery,FL,evening,0
26.37,electronics,FL,night,1
45.8,grocery,NY,evening,0
39.74,travel,FL,afternoon,0
90.82,fashion,CA,evening,0
6.37,grocery,FL,evening,0
20.71,fashion,TX,night,0
201.0,travel,TX,night,0
17.07,travel,TX,evening,0
31.89,fashion,CA,morning,0
72.48,travel,NY,night,0
87.36,electronics,CA,evening,0
173.07,grocery,CA,night,0
71.16,electronics,CA,morning,0
187.2,electronics,FL,night,1
115.59,electronics,NY,evening,0
14.4,fashion,FL,evening,0
20.4,fashion,CA,morning,0
68.94,travel,TX,evening,0
60.68,fashion,CA,morning,0
163.3,travel,NY,evening,0
104.31,fashion,TX,evening,0
58.95,travel,NY,night,0
22.47,grocery,CA,night,0
30.87,travel,NY,morning,0
102.82,grocery,FL,night,1
66.08,travel,TX,afternoon,0
86.81,fashion,NY,morning,0
22.46,fashion,TX,afternoon,0
130.49,grocery,TX,morning,0
229.7,electronics,CA,afternoon,0
35.8,electronics,CA,night,0
81.16,travel,TX,night,0
445.22,fashion,NY,evening,0
48.64,electronics,TX,afternoon,0
108.48,fashion,CA,evening,0
11.34,fashion,NY,morning,0
111.77,fashion,TX,afternoon,0
11.27,travel,CA,evening,0
383.99,grocery,TX,morning,0
150.91,travel,TX,afternoon,0
186.23,electronics,TX,evening,0
146.13,grocery,NY,afternoon,0
106.91,electronics,CA,afternoon,0
71.72,grocery,CA,evening,0
234.55,grocery,FL,night,1
377.13,travel,TX,night,0
82.95,fashion,TX,evening,0
321.77,fashion,FL,morning,0
105.06,grocery,TX,evening,0
92.76,travel,NY,evening,0
72.72,electronics,FL,afternoon,0
28.18,electronics,CA,night,0
0.45,fashion,TX,night,0
33.17,fashion,CA,night,0
85.53,electronics,TX,night,0
57.36,electronics,FL,evening,0
71.41,travel,CA,afternoon,0
473.4,electronics,TX,night,0
51.74,travel,NY,night,0
72.22,fashion,FL,afternoon,0
17.2,electronics,TX,evening,0
5.9,fashion,TX,evening,0
179.22,grocery,TX,evening,0
101.47,grocery,FL,night,1
171.61,grocery,TX,night,0
19.48,electronics,TX,night,0
101.79,fashion,CA,evening,0
35.11,electronics,CA,night,0
31.06,fashion,FL,morning,0
1.39,travel,FL,afternoon,0
16.76,electronics,NY,morning,0
44.4,grocery,TX,morning,0
14.92,travel,CA,night,0
511.04,fashion,CA,afternoon,0
44.29,electronics,TX,morning,0
16.76,fashion,TX,evening,0
26.64,fashion,FL,evening,0
106.32,electronics,NY,evening,0
7.94,electronics,NY,evening,0
238.04,fashion,FL,afternoon,0
390.85,fashion,FL,evening,0
34.0,travel,CA,afternoon,0
71.76,grocery,FL,afternoon,0
2.69,fashion,NY,afternoon,0
122.84,grocery,CA,afternoon,0
64.12,travel,NY,night,0
37.77,grocery,TX,morning,0
27.81,grocery,NY,night,0
127.37,travel,CA,morning,0
64.59,fashion,NY,night,0
23.76,grocery,CA,evening,0
140.2,fashion,CA,afternoon,0
99.91,fashion,FL,evening,0
234.8,electronics,NY,evening,0
15.0,fashion,FL,evening,0
184.83,fashion,FL,night,1
134.33,grocery,NY,evening,0
14.66,fashion,CA,afternoon,0
142.42,fashion,TX,afternoon,0
69.91,electronics,NY,morning,0
348.02,electronics,FL,night,1
18.32,grocery,FL,afternoon,0
123.55,grocery,CA,afternoon,0
57.75,electronics,FL,night,1
377.07,electronics,TX,evening,0
48.05,travel,FL,afternoon,0
393.01,fashion,CA,evening,0
278.11,grocery,NY,afternoon,0
37.83,grocery,CA,morning,0
195.28,fashion,FL,evening,0
651.25,fashion,CA,afternoon,0
34.95,grocery,FL,night,1
68.89,electronics,CA,night,0
88.12,electronics,NY,night,0
41.94,fashion,FL,afternoon,0
1.85,grocery,TX,evening,0
29.84,fashion,TX,morning,0
39.74,electronics,TX,morning,0
70.35,travel,TX,afternoon,0
22.52,travel,FL,afternoon,0
247.87,electronics,FL,afternoon,0
146.46,fashion,NY,evening,0
10.69,travel,CA,night,0
126.01,electronics,FL,evening,0
127.24,grocery,TX,evening,0
375.43,fashion,FL,afternoon,0
0.36,fashion,TX,morning,0
34.19,travel,NY,evening,0
315.38,fashion,CA,morning,0
322.83,travel,FL,afternoon,0
153.01,travel,CA,evening,0
174.17,electronics,TX,night,0
11.51,travel,TX,night,0
86.55,grocery,CA,evening,0
31.61,fashion,NY,night,0
23.99,travel,CA,evening,0
199.48,fashion,CA,night,0
17.41,travel,FL,afternoon,0
75.88,electronics,FL,night,1
334.8,grocery,TX,night,0
24.67,fashion,FL,afternoon,0
457.97,electronics,NY,afternoon,0
619.82,fashion,NY,night,0
97.33,electronics,NY,morning,0
22.38,grocery,TX,morning,0
45.59,travel,NY,evening,0
66.3,electronics,NY,night,0
44.41,fashion,FL,evening,0
39.53,fashion,TX,afternoon,0
430.05,electronics,CA,night,0
19.98,grocery,NY,afternoon,0
158.61,grocery,FL,night,1
0.05,travel,CA,night,0
108.82,travel,NY,afternoon,0
297.15,fashion,CA,night,0
40.75,fashion,CA,night,0
24.63,travel,TX,evening,0
126.56,travel,TX,afternoon,0
149.63,travel,NY,morning,0
139.78,electronics,NY,morning,0
46.16,travel,TX,night,0
34.87,electronics,NY,evening,0
374.61,electronics,NY,night,0
308.14,travel,TX,evening,0
73.35,grocery,CA,night,0
224.65,grocery,NY,morning,0
72.25,fashion,FL,afternoon,0
66.28,travel,TX,evening,0
20.46,fashion,NY,night,0
66.7,travel,NY,night,0
92.51,fashion,TX,evening,0
2.73,electronics,FL,evening,0
70.46,travel,FL,morning,0
182.44,grocery,TX,evening,0
136.75,travel,FL,night,1
120.99,fashion,NY,morning,0
288.36,fashion,FL,morning,0
2.18,fashion,NY,afternoon,0
97.72,fashion,CA,afternoon,0
185.77,fashion,FL,afternoon,0
93.53,fashion,CA,evening,0
46.97,grocery,TX,morning,0
17.58,fashion,FL,evening,0
262.24,grocery,NY,morning,0
76.36,travel,FL,night,1
252.56,electronics,TX,evening,0
105.78,grocery,TX,morning,0
134.57,travel,NY,afternoon,0
195.72,electronics,FL,afternoon,0
129.16,grocery,CA,night,0
60.91,grocery,TX,evening,0
86.5,travel,TX,morning,0
194.97,fashion,NY,afternoon,0
56.14,grocery,FL,morning,0
58.95,grocery,CA,evening,0
12.07,travel,FL,afternoon,0
295.23,fashion,FL,night,1
11.45,electronics,CA,night,0
125.37,fashion,NY,evening,0
63.97,fashion,TX,evening,0
62.43,travel,NY,morning,0
136.56,fashion,NY,night,0
8.33,travel,FL,evening,0
108.08,electronics,CA,evening,0
177.43,grocery,TX,night,0
211.38,grocery,FL,morning,0
22.44,travel,TX,morning,0
273.25,travel,FL,night,1
128.1,fashion,CA,night,0
256.3,fashion,TX,night,0
79.7,grocery,TX,night,0
93.72,grocery,NY,night,0
301.65,grocery,FL,evening,0
276.2,travel,FL,afternoon,0
71.34,electronics,FL,night,1
38.49,electronics,NY,afternoon,0
59.94,travel,NY,morning,0
58.88,fashion,TX,evening,0
40.57,electronics,FL,afternoon,0
37.53,fashion,FL,morning,0
236.85,grocery,TX,morning,0
8.69,grocery,TX,morning,0
135.84,fashion,TX,night,0
22.77,grocery,CA,evening,0
50.68,travel,CA,morning,0
7.62,fashion,TX,night,0
37.76,fashion,NY,afternoon,0
175.54,fashion,NY,evening,0
259.55,electronics,FL,afternoon,0
30.05,fashion,CA,afternoon,0
74.73,fashion,CA,night,0
76.26,fashion,TX,afternoon,0
248.17,electronics,TX,evening,0
172.66,grocery,TX,afternoon,0
86.36,electronics,TX,night,0
133.31,travel,TX,morning,0
225.56,fashion,NY,night,0
1.15,travel,NY,morning,0
61.88,electronics,TX,afternoon,0
285.33,grocery,NY,morning,0
161.79,grocery,TX,night,0
93.93,fashion,TX,night,0
90.51,grocery,CA,evening,0
51.28,electronics,NY,evening,0
88.21,electronics,NY,morning,0
127.84,grocery,CA,morning,0
65.03,fashion,NY,evening,0
150.28,fashion,CA,afternoon,0
236.99,electronics,FL,evening,0
20.17,grocery,NY,afternoon,0
72.08,electronics,TX,morning,0
62.91,electronics,CA,morning,0
139.56,travel,TX,night,0
34.5,electronics,TX,night,0
122.68,fashion,NY,afternoon,0
251.95,grocery,CA,afternoon,0
64.98,grocery,FL,evening,0
290.32,travel,TX,afternoon,0
598.26,travel,TX,morning,0
13.46,fashion,FL,morning,0
31.84,travel,CA,morning,0
360.4,electronics,NY,night,0
381.35,electronics,TX,afternoon,0
12.34,fashion,NY,afternoon,0
1.81,grocery,CA,night,0
21.08,fashion,FL,night,1
662.96,travel,NY,night,0
23.81,grocery,CA,morning,0
83.79,grocery,NY,afternoon,0
226.4,grocery,NY,evening,0
2.47,travel,TX,evening,0
111.31,electronics,NY,afternoon,0
38.93,electronics,TX,afternoon,0
237.95,travel,CA,night,0
40.0,travel,CA,night,0
139.29,fashion,TX,morning,0
134.58,fashion,FL,night,1
30.05,electronics,NY,afternoon,0
4.25,travel,CA,morning,0
63.16,fashion,CA,evening,0
40.96,travel,FL,afternoon,0
198.64,travel,CA,evening,0
193.35,electronics,TX,afternoon,0
73.28,electronics,FL,afternoon,0
111.92,travel,CA,morning,0
111.24,grocery,FL,morning,0
210.65,grocery,FL,night,1
66.41,travel,CA,afternoon,0
38.66,electronics,CA,afternoon,0
36.95,grocery,CA,morning,0
92.19,electronics,FL,evening,0
71.55,grocery,TX,night,0
69.6,travel,TX,afternoon,0
11.47,fashion,NY,morning,0
152.16,fashion,CA,afternoon,0
28.86,electronics,TX,morning,0
26.32,electronics,NY,night,0
63.88,grocery,NY,evening,0
31.02,travel,CA,afternoon,0
105.21,grocery,NY,afternoon,0
55.72,travel,TX,night,0
71.5,travel,NY,evening,0
92.45,electronics,NY,afternoon,0
27.31,fashion,TX,night,0
20.32,fashion,NY,afternoon,0
254.85,electronics,NY,afternoon,0
68.24,fashion,FL,night,1
63.74,electronics,NY,night,0
4.35,grocery,NY,morning,0
82.69,travel,FL,morning,0
96.94,fashion,FL,afternoon,0
98.2,fashion,FL,night,1
147.32,grocery,CA,evening,0
23.45,grocery,CA,evening,0
34.88,fashion,TX,afternoon,0
199.75,fashion,NY,morning,0
352.88,electronics,TX,night,0
17.53,electronics,CA,night,0
82.61,fashion,NY,morning,0
28.92,electronics,NY,night,0
7.43,grocery,FL,afternoon,0
47.25,travel,CA,night,0
18.61,electronics,NY,night,0
148.52,travel,FL,morning,0
91.56,electronics,NY,morning,0
18.63,fashion,CA,evening,0
1.11,electronics,TX,afternoon,0
198.13,travel,TX,morning,0
23.26,travel,NY,morning,0
111.83,fashion,FL,morning,0
49.3,travel,FL,night,1
105.68,fashion,FL,afternoon,0
45.51,fashion,CA,afternoon,0
10.91,travel,TX,night,0
30.27,grocery,TX,night,0
25.0,travel,NY,morning,0
67.04,travel,TX,evening,0
128.85,electronics,FL,evening,0
36.75,travel,CA,afternoon,0
1.46,electronics,FL,evening,0
87.81,electronics,FL,morning,0
111.7,travel,TX,night,0
395.2,fashion,CA,afternoon,0
106.84,grocery,CA,afternoon,0
76.45,travel,FL,night,1
102.23,travel,NY,evening,0
315.57,fashion,TX,afternoon,0
211.5,electronics,NY,night,0
46.81,fashion,FL,night,1
32.5,fashion,TX,evening,0
36.56,electronics,NY,evening,0
84.24,travel,NY,morning,0
163.53,fashion,NY,evening,0
83.95,fashion,TX,evening,0
8.42,travel,NY,night,0
154.3,travel,CA,afternoon,0
196.77,grocery,FL,night,1
41.01,fashion,TX,morning,0
130.92,grocery,CA,night,0
66.74,electronics,NY,morning,0
263.92,travel,FL,evening,0
223.89,travel,NY,afternoon,0
89.44,grocery,CA,afternoon,0
141.13,fashion,NY,night,0
257.83,electronics,TX,afternoon,0
82.15,fashion,CA,morning,0
45.09,fashion,TX,morning,0
168.13,grocery,FL,evening,0
29.83,fashion,TX,night,0
59.03,grocery,TX,evening,0
240.95,travel,NY,afternoon,0
154.67,travel,NY,evening,0
62.06,travel,CA,afternoon,0
29.01,electronics,FL,morning,0
52.8,electronics,CA,night,0
40.11,fashion,FL,night,1
23.24,grocery,FL,evening,0
163.2,fashion,TX,afternoon,0
34.85,travel,NY,morning,0
72.65,fashion,FL,afternoon,0
58.5,fashion,NY,evening,0
482.6,fashion,FL,afternoon,0
59.53,travel,NY,morning,0
10.0,grocery,CA,evening,0
11.29,fashion,NY,morning,0
107.21,travel,TX,evening,0
109.76,electronics,FL,night,1
65.11,grocery,TX,afternoon,0
67.84,travel,FL,morning,0
6.65,fashion,TX,morning,0
87.22,travel,FL,afternoon,0
84.32,grocery,NY,morning,0
19.44,fashion,FL,morning,0
13.16,electronics,TX,morning,0
15.83,electronics,TX,night,0
12.78,electronics,FL,morning,0
112.9,travel,FL,night,1
26.25,grocery,CA,afternoon,0
34.75,electronics,CA,night,0
22.88,fashion,NY,morning,0
379.94,fashion,NY,morning,0
231.41,fashion,NY,morning,0
31.44,travel,NY,night,0
47.62,grocery,NY,evening,0
28.27,grocery,FL,evening,0
81.24,electronics,CA,afternoon,0
2.38,grocery,FL,afternoon,0
133.54,fashion,CA,afternoon,0
88.87,fashion,CA,morning,0
274.69,travel,TX,evening,0
21.55,fashion,TX,evening,0
195.62,grocery,CA,afternoon,0
188.4,fashion,FL,evening,0
16.32,electronics,CA,afternoon,0
61.01,travel,NY,morning,0
22.38,travel,FL,evening,0
35.28,grocery,FL,morning,0
36.66,fashion,CA,morning,0
97.5,fashion,NY,evening,0
63.6,grocery,CA,night,0
354.17,grocery,NY,afternoon,0
16.21,electronics,FL,evening,0
436.55,grocery,CA,morning,0
31.46,fashion,NY,afternoon,0
177.87,electronics,TX,morning,0
49.67,travel,FL,afternoon,0
18.53,fashion,FL,evening,0
234.14,travel,TX,morning,0
44.33,travel,NY,afternoon,0
129.05,travel,FL,afternoon,0
100.29,fashion,NY,evening,0
76.58,travel,TX,afternoon,0
82.18,fashion,CA,afternoon,0
158.12,travel,FL,morning,0
11.02,grocery,FL,evening,0
132.38,grocery,NY,evening,0
271.39,fashion,FL,morning,0
7.14,travel,CA,night,0
18.19,travel,TX,morning,0
151.32,travel,FL,morning,0
69.0,grocery,TX,night,0
62.01,travel,NY,afternoon,0
17.68,travel,CA,evening,0
84.81,fashion,FL,evening,0
16.24,travel,TX,night,0
77.69,grocery,CA,evening,0
173.08,travel,TX,night,0
35.85,grocery,NY,afternoon,0
78.65,grocery,CA,night,0
579.64,electronics,CA,evening,1
139.25,grocery,NY,evening,0
220.93,electronics,NY,night,0
64.31,electronics,FL,evening,0
175.25,travel,NY,night,0
4.96,electronics,NY,evening,0
15.74,fashion,TX,morning,0
27.24,grocery,CA,afternoon,0
61.69,fashion,TX,evening,0
224.3,electronics,NY,evening,0
51.01,travel,FL,evening,0
127.57,grocery,TX,night,0
148.26,fashion,TX,evening,0
105.88,travel,CA,night,0
53.04,electronics,CA,evening,0
103.26,travel,CA,morning,0
50.27,fashion,FL,morning,0
10.51,travel,FL,afternoon,0
592.11,fashion,NY,night,0
16.32,travel,NY,afternoon,0
9.01,grocery,CA,evening,0
252.97,travel,TX,evening,0
43.12,grocery,CA,morning,0
126.08,fashion,NY,afternoon,0
47.88,grocery,TX,evening,0
59.6,travel,NY,evening,0
36.48,grocery,FL,night,1
50.42,fashion,CA,evening,0
63.46,travel,CA,afternoon,0
152.93,grocery,TX,morning,0
85.98,grocery,CA,morning,0
344.96,electronics,NY,evening,0
5.13,grocery,NY,evening,0
83.92,electronics,FL,evening,0
105.31,fashion,NY,night,0
303.38,electronics,TX,evening,0
6.05,fashion,NY,evening,0
102.26,grocery,FL,night,1
230.59,grocery,FL,afternoon,0
33.24,electronics,CA,night,0
250.78,fashion,TX,morning,0
2.31,grocery,NY,night,0
158.22,electronics,FL,night,1
324.57,electronics,NY,afternoon,0
128.47,electronics,FL,afternoon,0
69.37,grocery,CA,evening,0
5.51,fashion,FL,night,1
303.26,grocery,CA,afternoon,0
76.25,travel,TX,morning,0
3.53,travel,NY,evening,0
140.47,grocery,NY,night,0
78.9,fashion,CA,morning,0
15.93,electronics,TX,afternoon,0
28.94,travel,CA,evening,0
8.0,travel,FL,morning,0
102.48,grocery,CA,night,0
116.75,travel,TX,morning,0
84.56,travel,FL,evening,0
203.86,electronics,NY,night,0
236.8,electronics,NY,night,0
114.74,fashion,NY,morning,0
1.54,travel,TX,evening,0
142.58,fashion,TX,night,0
64.95,fashion,TX,evening,0
100.04,electronics,TX,afternoon,0
125.66,electronics,TX,morning,0
51.74,grocery,FL,evening,0
298.81,electronics,CA,afternoon,0
17.26,fashion,NY,afternoon,0
